,ID,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad,Compras,Ventas,NoGrupo,type
20347,20347.0,06/10/2021,Hacienda Pública. IVA soportado,472,13.61,0.0,Andrew Moreno,0.0,0.0,400,Actual
20348,20348.0,06/10/2021,Proveedores intracomunitarios (euros),400,0.0,198.24,Dale Chan,0.0,0.0,400,Actual
20349,20349.0,06/10/2021,Otros servicios,629,32.07,0.0,Dawn Parker,32.07,0.0,600,Actual
20350,20350.0,06/10/2021,Otros servicios,629,24.43,0.0,Dawn Parker,24.43,0.0,600,Actual
20351,20351.0,06/10/2021,Arrendamientos y cánones,621,198.24,0.0,Dale Chan,198.24,0.0,600,Actual
20352,20352.0,06/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,64.84,Dawn Parker,0.0,0.0,400,Actual
20353,20353.0,06/10/2021,Hacienda Pública. IVA soportado,472,5.13,0.0,Dawn Parker,0.0,0.0,400,Actual
20354,20354.0,06/10/2021,Servicios de profesionales independientes,623,33.4,0.0,Andrew Moreno,33.4,0.0,600,Actual
20355,20355.0,06/10/2021,Hacienda Pública. IVA soportado,472,3.21,0.0,Dawn Parker,0.0,0.0,400,Actual
20356,20356.0,07/10/2021,BBVA,572,296.91,0.0,Brittany Farmer,0.0,0.0,500,Actual
20357,20357.0,07/10/2021,Clientes (euros),430,0.0,296.91,Brittany Farmer,0.0,0.0,400,Actual
20358,20358.0,08/10/2021,Hacienda Pública. IVA repercutido,477,0.0,18.48,Ethan Adams,0.0,0.0,400,Actual
20359,20359.0,08/10/2021,Hacienda Pública. IVA repercutido,477,0.0,6.3,Lisa Jackson,0.0,0.0,400,Actual
20360,20360.0,08/10/2021,Prestaciones de servicios en España,705,0.0,30.0,Lisa Jackson,0.0,30.0,700,Actual
20361,20361.0,08/10/2021,Prestaciones de servicios en España,705,0.0,88.0,Ethan Adams,0.0,88.0,700,Actual
20362,20362.0,08/10/2021,Clientes (euros),430,106.48,0.0,Ethan Adams,0.0,0.0,400,Actual
20363,20363.0,08/10/2021,Clientes (euros),430,36.3,0.0,Lisa Jackson,0.0,0.0,400,Actual
20364,20364.0,08/10/2021,BBVA,572,36.3,0.0,Lisa Jackson,0.0,0.0,500,Actual
20365,20365.0,08/10/2021,Hacienda Pública. IVA soportado,472,22.99,0.0,Paul Jones,0.0,0.0,400,Actual
20366,20366.0,08/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,132.48000000000002,Paul Jones,0.0,0.0,400,Actual
20367,20367.0,08/10/2021,Otros servicios,629,109.49,0.0,Paul Jones,109.49,0.0,600,Actual
20368,20368.0,08/10/2021,Clientes (euros),430,0.0,36.3,Lisa Jackson,0.0,0.0,400,Actual
20369,20369.0,09/10/2021,Clientes (euros),430,635.25,0.0,Ethan Adams,0.0,0.0,400,Actual
20370,20370.0,09/10/2021,Hacienda Pública. IVA repercutido,477,0.0,110.25,Ethan Adams,0.0,0.0,400,Actual
20371,20371.0,09/10/2021,Prestaciones de servicios en España,705,0.0,525.0,Ethan Adams,0.0,525.0,700,Actual
20372,20372.0,11/10/2021,BBVA,572,0.0,78.41,Andrew Moreno,0.0,0.0,500,Actual
20373,20373.0,11/10/2021,BBVA,572,0.0,100.0,Tommy Walter,0.0,0.0,500,Actual
20374,20374.0,11/10/2021,Acreedores por prestaciones de servicios (euros),410,78.41,0.0,Andrew Moreno,0.0,0.0,400,Actual
20375,20375.0,11/10/2021,BBVA,572,0.0,694.28,James Ferrell,0.0,0.0,500,Actual
20376,20376.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,694.28,0.0,James Ferrell,0.0,0.0,400,Actual
20377,20377.0,11/10/2021,BBVA,572,44.57,0.0,Mary Adkins,0.0,0.0,500,Actual
20378,20378.0,11/10/2021,Hacienda Pública. IVA repercutido,477,0.0,7.81,Mary Adkins,0.0,0.0,400,Actual
20379,20379.0,11/10/2021,Clientes (euros),430,0.0,45.0,Mary Adkins,0.0,0.0,400,Actual
20380,20380.0,11/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Mary Adkins,0.0,0.0,700,Actual
20381,20381.0,11/10/2021,Clientes (euros),430,45.0,0.0,Mary Adkins,0.0,0.0,400,Actual
20382,20382.0,11/10/2021,Prestaciones de servicios en España,705,0.0,37.19,Mary Adkins,0.0,37.19,700,Actual
20383,20383.0,11/10/2021,Pagatelia,572,100.0,0.0,Tommy Walter,0.0,0.0,500,Actual
20384,20384.0,11/10/2021,Acreedores por prestaciones de servicios (euros),410,53.0,0.0,Joshua Washington,0.0,0.0,400,Actual
20385,20385.0,11/10/2021,Servicios bancarios y similares,626,0.43,0.0,Mary Adkins,0.43,0.0,600,Actual
20386,20386.0,11/10/2021,BBVA,572,0.0,53.0,Joshua Washington,0.0,0.0,500,Actual
20387,20387.0,11/10/2021,Acreedores por prestaciones de servicios (euros),410,7.55,0.0,Casey Wilkins,0.0,0.0,400,Actual
20388,20388.0,11/10/2021,BBVA,572,0.0,63.6,Thomas Peterson,0.0,0.0,500,Actual
20389,20389.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,63.6,0.0,Thomas Peterson,0.0,0.0,400,Actual
20390,20390.0,11/10/2021,Pagatelia,572,0.0,6.15,Richard Aguirre,0.0,0.0,500,Actual
20391,20391.0,11/10/2021,BBVA,572,0.0,238.32,Jeffrey Chavez,0.0,0.0,500,Actual
20392,20392.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,238.32,0.0,Jeffrey Chavez,0.0,0.0,400,Actual
20393,20393.0,11/10/2021,BBVA,572,0.0,31.8,Sherri Baker,0.0,0.0,500,Actual
20394,20394.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,31.8,0.0,Sherri Baker,0.0,0.0,400,Actual
20395,20395.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,6.15,0.0,Richard Aguirre,0.0,0.0,400,Actual
20396,20396.0,11/10/2021,Acreedores por prestaciones de servicios (euros),410,6885.0,0.0,Noah Rhodes,0.0,0.0,400,Actual
20397,20397.0,11/10/2021,BBVA,572,0.0,4930.0,Allison Hill,0.0,0.0,500,Actual
20398,20398.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,4930.0,0.0,Allison Hill,0.0,0.0,400,Actual
20399,20399.0,11/10/2021,BBVA,572,0.0,7.55,Casey Wilkins,0.0,0.0,500,Actual
20400,20400.0,11/10/2021,BBVA,572,0.0,64.13,Timothy Duncan,0.0,0.0,500,Actual
20401,20401.0,11/10/2021,Acreedores por prestaciones de servicios en España (euros),410,64.13,0.0,Timothy Duncan,0.0,0.0,400,Actual
20402,20402.0,11/10/2021,BBVA,572,0.0,6885.0,Noah Rhodes,0.0,0.0,500,Actual
20403,20403.0,12/10/2021,Prestaciones de servicios en España,705,0.0,57.85,Michael Martin,0.0,57.85,700,Actual
20404,20404.0,12/10/2021,Hacienda Pública. IVA repercutido,477,0.0,12.15,Michael Martin,0.0,0.0,400,Actual
20405,20405.0,12/10/2021,Clientes (euros),430,70.0,0.0,Michael Martin,0.0,0.0,400,Actual
20406,20406.0,12/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Michael Martin,0.0,0.0,700,Actual
20407,20407.0,13/10/2021,BBVA,572,106.48,0.0,Ethan Adams,0.0,0.0,500,Actual
20408,20408.0,13/10/2021,Prestaciones de servicios en España,705,0.0,95.0,Ethan Adams,0.0,95.0,700,Actual
20409,20409.0,13/10/2021,Clientes (euros),430,114.95,0.0,Ethan Adams,0.0,0.0,400,Actual
20410,20410.0,13/10/2021,Hacienda Pública. IVA repercutido,477,0.0,19.95,Ethan Adams,0.0,0.0,400,Actual
20411,20411.0,13/10/2021,Clientes (euros),430,0.0,106.48,Ethan Adams,0.0,0.0,400,Actual
20412,20412.0,13/10/2021,Clientes (euros),430,0.0,635.25,Ethan Adams,0.0,0.0,400,Actual
20413,20413.0,13/10/2021,Servicios bancarios y similares,626,0.44,0.0,James Morgan,0.44,0.0,600,Actual
20414,20414.0,13/10/2021,Clientes (euros),430,0.0,145.0,James Morgan,0.0,0.0,400,Actual
20415,20415.0,13/10/2021,BBVA,572,144.56,0.0,James Morgan,0.0,0.0,500,Actual
20416,20416.0,13/10/2021,Clientes (euros),430,0.0,70.0,Michael Martin,0.0,0.0,400,Actual
20417,20417.0,13/10/2021,Servicios bancarios y similares,626,0.21,0.0,Michael Martin,0.21,0.0,600,Actual
20418,20418.0,13/10/2021,BBVA,572,69.79,0.0,Michael Martin,0.0,0.0,500,Actual
20419,20419.0,13/10/2021,BBVA,572,635.25,0.0,Ethan Adams,0.0,0.0,500,Actual
20420,20420.0,14/10/2021,Prestaciones de servicios en España,705,0.0,8.69,Fred Smith,0.0,8.69,700,Actual
20421,20421.0,14/10/2021,Clientes (euros),430,10.51,0.0,Fred Smith,0.0,0.0,400,Actual
20422,20422.0,14/10/2021,BBVA,572,114.95,0.0,Ethan Adams,0.0,0.0,500,Actual
20423,20423.0,14/10/2021,Clientes (euros),430,0.0,114.95,Ethan Adams,0.0,0.0,400,Actual
20424,20424.0,14/10/2021,Prestaciones de servicios en España,705,0.0,0.0,James Morgan,0.0,0.0,700,Actual
20425,20425.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,25.17,James Morgan,0.0,0.0,400,Actual
20426,20426.0,14/10/2021,BBVA,572,242.0,0.0,Lisa Jackson,0.0,0.0,500,Actual
20427,20427.0,14/10/2021,Prestaciones de servicios en España,705,0.0,119.83,James Morgan,0.0,119.83,700,Actual
20428,20428.0,14/10/2021,Clientes (euros),430,0.0,242.0,Lisa Jackson,0.0,0.0,400,Actual
20429,20429.0,14/10/2021,Clientes (euros),430,242.0,0.0,Lisa Jackson,0.0,0.0,400,Actual
20430,20430.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,42.0,Lisa Jackson,0.0,0.0,400,Actual
20431,20431.0,14/10/2021,Prestaciones de servicios en España,705,0.0,200.0,Lisa Jackson,0.0,200.0,700,Actual
20432,20432.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,1.82,Fred Smith,0.0,0.0,400,Actual
20433,20433.0,14/10/2021,Clientes (euros),430,145.0,0.0,James Morgan,0.0,0.0,400,Actual
20434,20434.0,14/10/2021,Clientes (euros),430,405.98,0.0,Whitney Peters,0.0,0.0,400,Actual
20435,20435.0,14/10/2021,Otros servicios,629,28.93,0.0,Melissa Mann,28.93,0.0,600,Actual
20436,20436.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,70.46000000000001,Whitney Peters,0.0,0.0,400,Actual
20437,20437.0,14/10/2021,Mobiliario,216,49.6,0.0,Melissa Mann,0.0,0.0,200,Actual
20438,20438.0,14/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,95.02,Melissa Mann,0.0,0.0,400,Actual
20439,20439.0,14/10/2021,Hacienda Pública. IVA soportado,472,16.490000000000002,0.0,Melissa Mann,0.0,0.0,400,Actual
20440,20440.0,14/10/2021,Prestaciones de servicios en España,705,0.0,335.52,Whitney Peters,0.0,335.52,700,Actual
20441,20441.0,14/10/2021,Clientes (euros),430,0.0,3066.0,Abigail Shaffer,0.0,0.0,400,Actual
20442,20442.0,14/10/2021,Clientes (euros),430,140.67000000000002,0.0,Fred Smith,0.0,0.0,400,Actual
20443,20443.0,14/10/2021,BBVA,572,3066.0,0.0,Abigail Shaffer,0.0,0.0,500,Actual
20444,20444.0,14/10/2021,Prestaciones de servicios en España,705,0.0,21.26,Fred Smith,0.0,21.26,700,Actual
20445,20445.0,14/10/2021,Prestaciones de servicios en España,705,0.0,20.0,Fred Smith,0.0,20.0,700,Actual
20446,20446.0,14/10/2021,Prestaciones de servicios en España,705,0.0,75.0,Fred Smith,0.0,75.0,700,Actual
20447,20447.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,36.75,Ethan Adams,0.0,0.0,400,Actual
20448,20448.0,14/10/2021,Clientes (euros),430,211.75,0.0,Ethan Adams,0.0,0.0,400,Actual
20449,20449.0,14/10/2021,Prestaciones de servicios en España,705,0.0,175.0,Ethan Adams,0.0,175.0,700,Actual
20450,20450.0,14/10/2021,Hacienda Pública. IVA repercutido,477,0.0,24.41,Fred Smith,0.0,0.0,400,Actual
20451,20451.0,15/10/2021,Hacienda Pública. IVA repercutido,477,0.0,52.06,Shelia Wallace,0.0,0.0,400,Actual
20452,20452.0,15/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Jonathan Glass MD,0.0,0.0,700,Actual
20453,20453.0,15/10/2021,Prestaciones de servicios en España,705,0.0,24.79,Jonathan Glass MD,0.0,24.79,700,Actual
20454,20454.0,15/10/2021,Clientes (euros),430,30.0,0.0,Jonathan Glass MD,0.0,0.0,400,Actual
20455,20455.0,15/10/2021,Cash,570,248.05,0.0,Ethan Adams,0.0,0.0,500,Actual
20456,20456.0,15/10/2021,Clientes (euros),430,0.0,248.05,Ethan Adams,0.0,0.0,400,Actual
20457,20457.0,15/10/2021,Prestaciones de servicios en España,705,0.0,247.92,Shelia Wallace,0.0,247.92,700,Actual
20458,20458.0,15/10/2021,Hacienda Pública. IVA repercutido,477,0.0,5.21,Jonathan Glass MD,0.0,0.0,400,Actual
20459,20459.0,15/10/2021,Hacienda Pública. IVA repercutido,477,0.0,52.06,Shelia Wallace,0.0,0.0,400,Actual
20460,20460.0,15/10/2021,Prestaciones de servicios en España,705,0.0,247.92,Shelia Wallace,0.0,247.92,700,Actual
20461,20461.0,15/10/2021,Clientes (euros),430,299.98,0.0,Shelia Wallace,0.0,0.0,400,Actual
20462,20462.0,15/10/2021,Hacienda Pública. IVA repercutido,477,0.0,6.3,Ethan Adams,0.0,0.0,400,Actual
20463,20463.0,15/10/2021,Clientes (euros),430,36.3,0.0,Ethan Adams,0.0,0.0,400,Actual
20464,20464.0,15/10/2021,Prestaciones de servicios en España,705,0.0,30.0,Ethan Adams,0.0,30.0,700,Actual
20465,20465.0,15/10/2021,Clientes (euros),430,299.98,0.0,Shelia Wallace,0.0,0.0,400,Actual
20466,20466.0,15/10/2021,Acreedores por prestaciones de servicios (euros),410,60.0,0.0,Kristen Peters,0.0,0.0,400,Actual
20467,20467.0,15/10/2021,Servicios bancarios y similares,626,0.09,0.0,Jonathan Glass MD,0.09,0.0,600,Actual
20468,20468.0,15/10/2021,Acreedores por prestaciones de servicios (euros),410,238.12,0.0,Dawn Wyatt,0.0,0.0,400,Actual
20469,20469.0,15/10/2021,Tarjeta prepago BBVA,572,0.0,29.04,Brian Ramirez,0.0,0.0,500,Actual
20470,20470.0,15/10/2021,Proveedores (euros),400,29.04,0.0,Brian Ramirez,0.0,0.0,400,Actual
20471,20471.0,15/10/2021,BBVA,572,29.91,0.0,Jonathan Glass MD,0.0,0.0,500,Actual
20472,20472.0,15/10/2021,Clientes (euros),430,0.0,30.0,Jonathan Glass MD,0.0,0.0,400,Actual
20473,20473.0,15/10/2021,BBVA,572,2734.42,0.0,Ryan Munoz,0.0,0.0,500,Actual
20474,20474.0,15/10/2021,Clientes (euros),430,0.0,2734.42,Ryan Munoz,0.0,0.0,400,Actual
20475,20475.0,15/10/2021,Tarjeta prepago BBVA,572,30.0,0.0,Tommy Walter,0.0,0.0,500,Actual
20476,20476.0,15/10/2021,Cash,570,0.0,60.0,Kristen Peters,0.0,0.0,500,Actual
20477,20477.0,15/10/2021,Otros servicios,629,24.0,0.0,Brian Ramirez,24.0,0.0,600,Actual
20478,20478.0,15/10/2021,Proveedores (euros),400,0.0,29.04,Brian Ramirez,0.0,0.0,400,Actual
20479,20479.0,15/10/2021,Hacienda Pública. IVA soportado,472,5.04,0.0,Brian Ramirez,0.0,0.0,400,Actual
20480,20480.0,15/10/2021,BBVA,572,0.0,30.0,Tommy Walter,0.0,0.0,500,Actual
20481,20481.0,15/10/2021,Cash,570,0.0,65.0,Kristen Peters,0.0,0.0,500,Actual
20482,20482.0,15/10/2021,Acreedores por prestaciones de servicios (euros),410,65.0,0.0,Kristen Peters,0.0,0.0,400,Actual
20483,20483.0,15/10/2021,Cash,570,0.0,238.12,Dawn Wyatt,0.0,0.0,500,Actual
20484,20484.0,16/10/2021,Acreedores por prestaciones de servicios (euros),410,24.0,0.0,Jacob Hill,0.0,0.0,400,Actual
20485,20485.0,16/10/2021,Cash,570,0.0,24.0,Jacob Hill,0.0,0.0,500,Actual
20486,20486.0,16/10/2021,Cash,570,0.0,53.54,Dawn Parker,0.0,0.0,500,Actual
20487,20487.0,16/10/2021,Acreedores por prestaciones de servicios (euros),410,53.54,0.0,Dawn Parker,0.0,0.0,400,Actual
20488,20488.0,18/10/2021,Hacienda Pública. IVA repercutido,477,0.0,6.3,Ethan Adams,0.0,0.0,400,Actual
20489,20489.0,18/10/2021,Prestaciones de servicios en España,705,0.0,16.66,Fred Smith,0.0,16.66,700,Actual
20490,20490.0,18/10/2021,Hacienda Pública. IVA repercutido,477,0.0,3.5,Fred Smith,0.0,0.0,400,Actual
20491,20491.0,18/10/2021,Prestaciones de servicios en España,705,0.0,1360.0,Ethan Adams,0.0,1360.0,700,Actual
20492,20492.0,18/10/2021,Hacienda Pública. IVA repercutido,477,0.0,285.6,Ethan Adams,0.0,0.0,400,Actual
20493,20493.0,18/10/2021,Clientes (euros),430,1645.6,0.0,Ethan Adams,0.0,0.0,400,Actual
20494,20494.0,18/10/2021,Prestaciones de servicios en España,705,0.0,30.0,Ethan Adams,0.0,30.0,700,Actual
20495,20495.0,18/10/2021,Clientes (euros),430,36.3,0.0,Ethan Adams,0.0,0.0,400,Actual
20496,20496.0,18/10/2021,Clientes (euros),430,20.16,0.0,Fred Smith,0.0,0.0,400,Actual
20497,20497.0,18/10/2021,Tarjeta prepago BBVA,572,879.0,0.0,Tommy Walter,0.0,0.0,500,Actual
20498,20498.0,18/10/2021,Clientes (euros),430,0.0,90.0,Charles Frost,0.0,0.0,400,Actual
20499,20499.0,18/10/2021,Servicios bancarios y similares,626,0.27,0.0,Charles Frost,0.27,0.0,600,Actual
20500,20500.0,18/10/2021,BBVA,572,89.73,0.0,Charles Frost,0.0,0.0,500,Actual
20501,20501.0,18/10/2021,Clientes (euros),430,0.0,225.0,Vincent Smith,0.0,0.0,400,Actual
20502,20502.0,18/10/2021,BBVA,572,225.0,0.0,Vincent Smith,0.0,0.0,500,Actual
20503,20503.0,18/10/2021,Acreedores por prestaciones de servicios (euros),410,878.98,0.0,Leslie Gardner,0.0,0.0,400,Actual
20504,20504.0,18/10/2021,Tarjeta prepago BBVA,572,0.0,878.98,Leslie Gardner,0.0,0.0,500,Actual
20505,20505.0,18/10/2021,BBVA,572,0.0,879.0,Tommy Walter,0.0,0.0,500,Actual
20506,20506.0,19/10/2021,Clientes (euros),430,0.0,25.0,Jessica Harris,0.0,0.0,400,Actual
20507,20507.0,19/10/2021,BBVA,572,25.0,0.0,Jessica Harris,0.0,0.0,500,Actual
20508,20508.0,19/10/2021,Clientes (euros),430,0.0,415.0,Theresa Wilkins,0.0,0.0,400,Actual
20509,20509.0,19/10/2021,BBVA,572,415.0,0.0,Theresa Wilkins,0.0,0.0,500,Actual
20510,20510.0,19/10/2021,BBVA,572,0.0,1.5,Tommy Walter,0.0,0.0,500,Actual
20511,20511.0,19/10/2021,BBVA,572,60.0,0.0,Miss Kelly Dawson,0.0,0.0,500,Actual
20512,20512.0,19/10/2021,Servicios bancarios y similares,626,1.5,0.0,Sierra Johnson,1.5,0.0,600,Actual
20513,20513.0,19/10/2021,Clientes (euros),430,25.0,0.0,Jessica Harris,0.0,0.0,400,Actual
20514,20514.0,19/10/2021,Prestaciones de servicios en España,705,0.0,144.63,Andrew Cruz,0.0,144.63,700,Actual
20515,20515.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,30.37,Andrew Cruz,0.0,0.0,400,Actual
20516,20516.0,19/10/2021,Clientes (euros),430,0.0,60.0,Miss Kelly Dawson,0.0,0.0,400,Actual
20517,20517.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,4.34,Jessica Harris,0.0,0.0,400,Actual
20518,20518.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,72.02,Theresa Wilkins,0.0,0.0,400,Actual
20519,20519.0,19/10/2021,Clientes (euros),430,415.0,0.0,Theresa Wilkins,0.0,0.0,400,Actual
20520,20520.0,19/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Theresa Wilkins,0.0,0.0,700,Actual
20521,20521.0,19/10/2021,Prestaciones de servicios en España,705,0.0,342.98,Theresa Wilkins,0.0,342.98,700,Actual
20522,20522.0,19/10/2021,Clientes (euros),430,60.0,0.0,Miss Kelly Dawson,0.0,0.0,400,Actual
20523,20523.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,10.41,Miss Kelly Dawson,0.0,0.0,400,Actual
20524,20524.0,19/10/2021,Prestaciones de servicios en España,705,0.0,49.59,Miss Kelly Dawson,0.0,49.59,700,Actual
20525,20525.0,19/10/2021,Clientes (euros),430,90.0,0.0,Charles Frost,0.0,0.0,400,Actual
20526,20526.0,19/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Charles Frost,0.0,0.0,700,Actual
20527,20527.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,15.62,Charles Frost,0.0,0.0,400,Actual
20528,20528.0,19/10/2021,Prestaciones de servicios en España,705,0.0,74.38,Charles Frost,0.0,74.38,700,Actual
20529,20529.0,19/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Andrew Cruz,0.0,0.0,700,Actual
20530,20530.0,19/10/2021,Prestaciones de servicios en España,705,0.0,20.66,Jessica Harris,0.0,20.66,700,Actual
20531,20531.0,19/10/2021,Clientes (euros),430,175.0,0.0,Andrew Cruz,0.0,0.0,400,Actual
20532,20532.0,19/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Miss Kelly Dawson,0.0,0.0,700,Actual
20533,20533.0,19/10/2021,BBVA,572,175.0,0.0,Andrew Cruz,0.0,0.0,500,Actual
20534,20534.0,19/10/2021,Clientes (euros),430,0.0,175.0,Andrew Cruz,0.0,0.0,400,Actual
20535,20535.0,19/10/2021,Hacienda Pública. IVA soportado,472,1.14,0.0,Leslie Gardner,0.0,0.0,400,Actual
20536,20536.0,19/10/2021,Equipos para proceso de información,217,597.03,0.0,Leslie Gardner,0.0,0.0,200,Actual
20537,20537.0,19/10/2021,Hacienda Pública. IVA soportado,472,151.41,0.0,Leslie Gardner,0.0,0.0,400,Actual
20538,20538.0,19/10/2021,Otros servicios,629,5.45,0.0,Leslie Gardner,5.45,0.0,600,Actual
20539,20539.0,19/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,878.98,Leslie Gardner,0.0,0.0,400,Actual
20540,20540.0,19/10/2021,BBVA,572,1681.9,0.0,Ethan Adams,0.0,0.0,500,Actual
20541,20541.0,19/10/2021,Clientes (euros),430,0.0,1681.9,Ethan Adams,0.0,0.0,400,Actual
20542,20542.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,92.28,Mitchell Wilson,0.0,0.0,400,Actual
20543,20543.0,19/10/2021,Servicios de profesionales independientes,623,439.42,0.0,Mitchell Wilson,439.42,0.0,600,Actual
20544,20544.0,19/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,439.4200000000001,Mitchell Wilson,0.0,0.0,400,Actual
20545,20545.0,19/10/2021,Hacienda Pública. IVA soportado,472,92.28,0.0,Mitchell Wilson,0.0,0.0,400,Actual
20546,20546.0,19/10/2021,Otros servicios,629,123.95,0.0,Leslie Gardner,123.95,0.0,600,Actual
20547,20547.0,19/10/2021,BBVA,572,0.0,3218.49,Tommy Walter,0.0,0.0,500,Actual
20548,20548.0,19/10/2021,"Hacienda Pública, acreedora por retenciones practicadas",475,3218.49,0.0,Daniel Wagner,0.0,0.0,400,Actual
20549,20549.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,39.05,Vincent Smith,0.0,0.0,400,Actual
20550,20550.0,19/10/2021,Clientes (euros),430,225.00000000000003,0.0,Vincent Smith,0.0,0.0,400,Actual
20551,20551.0,19/10/2021,Clientes (euros),430,0.0,1331.0,Michelle Jacobs,0.0,0.0,400,Actual
20552,20552.0,19/10/2021,BBVA,572,1331.0,0.0,Michelle Jacobs,0.0,0.0,500,Actual
20553,20553.0,19/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Vincent Smith,0.0,0.0,700,Actual
20554,20554.0,19/10/2021,Hacienda Pública. IVA repercutido,477,0.0,681.85,Austin Walker,0.0,0.0,400,Actual
20555,20555.0,19/10/2021,Clientes (euros),430,3928.75,0.0,Austin Walker,0.0,0.0,400,Actual
20556,20556.0,19/10/2021,Prestaciones de servicios en España,705,0.0,3246.9,Austin Walker,0.0,3246.9,700,Actual
20557,20557.0,19/10/2021,BBVA,572,0.0,6652.47,Tommy Walter,0.0,0.0,500,Actual
20558,20558.0,19/10/2021,"Hacienda Pública, acreedora por IVA",475,6652.47,0.0,Daniel Wagner,0.0,0.0,400,Actual
20559,20559.0,19/10/2021,Prestaciones de servicios en España,705,0.0,185.95,Vincent Smith,0.0,185.95,700,Actual
20560,20560.0,20/10/2021,BBVA,572,65.0,0.0,Kyle Black,0.0,0.0,500,Actual
20561,20561.0,20/10/2021,Clientes (euros),430,19.17,0.0,Fred Smith,0.0,0.0,400,Actual
20562,20562.0,20/10/2021,Prestaciones de servicios en España,705,0.0,15.84,Fred Smith,0.0,15.84,700,Actual
20563,20563.0,20/10/2021,Hacienda Pública. IVA repercutido,477,0.0,3.33,Fred Smith,0.0,0.0,400,Actual
20564,20564.0,20/10/2021,Clientes (euros),430,0.0,35.0,Christopher Johnson,0.0,0.0,400,Actual
20565,20565.0,20/10/2021,BBVA,572,35.0,0.0,Christopher Johnson,0.0,0.0,500,Actual
20566,20566.0,20/10/2021,Clientes (euros),430,0.0,65.0,Kyle Black,0.0,0.0,400,Actual
20567,20567.0,20/10/2021,Acreedores por prestaciones de servicios (euros),410,132.48,0.0,Paul Jones,0.0,0.0,400,Actual
20568,20568.0,20/10/2021,Tarjeta prepago BBVA,572,0.0,18.14,Tommy Walter,0.0,0.0,500,Actual
20569,20569.0,20/10/2021,Cash,570,18.14,0.0,Tommy Walter,0.0,0.0,500,Actual
20570,20570.0,20/10/2021,Transportes,624,68.0,0.0,Regina Mitchell,68.0,0.0,600,Actual
20571,20571.0,20/10/2021,Hacienda Pública. IVA soportado,472,56.7,0.0,Regina Mitchell,0.0,0.0,400,Actual
20572,20572.0,20/10/2021,Hacienda Pública. IVA soportado,472,14.28,0.0,Regina Mitchell,0.0,0.0,400,Actual
20573,20573.0,20/10/2021,Acreedores por prestaciones de servicios (euros),410,0.0,408.98,Regina Mitchell,0.0,0.0,400,Actual
20574,20574.0,20/10/2021,Mobiliario,216,270.0,0.0,Regina Mitchell,0.0,0.0,200,Actual
20575,20575.0,20/10/2021,BBVA,572,0.0,132.48,Paul Jones,0.0,0.0,500,Actual
20576,20576.0,21/10/2021,Hacienda Pública. IVA repercutido,477,0.0,5.73,Lisa Jackson,0.0,0.0,400,Actual
20577,20577.0,21/10/2021,Clientes (euros),430,440.97,0.0,Whitney Peters,0.0,0.0,400,Actual
20578,20578.0,21/10/2021,Hacienda Pública. IVA repercutido,477,0.0,76.53,Whitney Peters,0.0,0.0,400,Actual
20579,20579.0,21/10/2021,Prestaciones de servicios en España,705,0.0,53.72,Kyle Black,0.0,53.72,700,Actual
20580,20580.0,21/10/2021,Hacienda Pública. IVA repercutido,477,0.0,11.28,Kyle Black,0.0,0.0,400,Actual
20581,20581.0,21/10/2021,Prestaciones de servicios en España,705,0.0,0.0,Kyle Black,0.0,0.0,700,Actual
20582,20582.0,21/10/2021,Prestaciones de servicios en España,705,0.0,364.44,Whitney Peters,0.0,364.44,700,Actual
